дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-07-16 08:11:27	35496	Сенсор № 1046; Кейс № 6581;	ftp://ftp.cloud.gcm/traffic/1046/1626301531_2021_07_15____01_25_31_482927.pcap
2021-07-16 08:11:28	35497	Сенсор № 1008; Кейс № 6582;	ftp://ftp.cloud.gcm/traffic/1008/1626324329_2021_07_15____07_45_29_167631.pcap
2021-07-16 08:11:28	35498	Сенсор № 1120; Кейс № 6583; Воздействие так же направлено на следующие адреса: 62.117.86.237	ftp://ftp.cloud.gcm/traffic/1120/1626319677_2021_07_15____06_27_57_381035.pcap
2021-07-16 08:11:28	35499	Сенсор № 1017; Кейс № 6585;	ftp://ftp.cloud.gcm/traffic/1017/1626322630_2021_07_15____07_17_10_790986.pcap
2021-07-16 08:11:34	35500	Сенсор № 1048; Кейс № 6586;	ftp://ftp.cloud.gcm/traffic/1048/1626322390_2021_07_15____07_13_10_339197.pcap
2021-07-16 08:11:34	35501	Сенсор № 1066; Кейс № 6589;	ftp://ftp.cloud.gcm/traffic/1066/1626319674_2021_07_15____06_27_54_896327.pcap
2021-07-16 08:11:35	35502	Сенсор № 1036; Кейс № 6590;	ftp://ftp.cloud.gcm/traffic/1036/1626322628_2021_07_15____07_17_08_723884.pcap
2021-07-16 08:11:35	35503	Сенсор № 1036; Кейс № 6591;	ftp://ftp.cloud.gcm/traffic/1036/1626321550_2021_07_15____06_59_10_048358.pcap
2021-07-16 08:11:36	35504	Сенсор № 1134; Кейс № 6592;	ftp://ftp.cloud.gcm/traffic/1134/1626316520_2021_07_15____05_35_20_894018.pcap
2021-07-16 08:11:36	35505	Сенсор № 1017; Кейс № 6593;	ftp://ftp.cloud.gcm/traffic/1017/1626316446_2021_07_15____05_34_06_048275.pcap
2021-07-16 10:00:01	35506	Сенсор № 1054; Кейс № 6584;	ftp://ftp.cloud.gcm/traffic/1054/1626327432_2021_07_15____08_37_12_208360.pcap
2021-07-16 10:00:02	35507	Сенсор № 1054; Кейс № 6587;	
2021-07-16 10:00:02	35508	Сенсор № 1061; Кейс № 6580;	ftp://ftp.cloud.gcm/traffic/1061/1626321633_2021_07_15____07_00_33_567849.pcap
2021-07-16 14:00:03	35509	Сенсор № 1036; Кейс № 6595;	ftp://ftp.cloud.gcm/traffic/1036/1626427386_2021_07_16____12_23_06_535724.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626427193_2021_07_16____12_19_53_522683.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626427020_2021_07_16____12_17_00_415205.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626427384_2021_07_16____12_23_04_012354.pcap
2021-07-16 14:00:04	35510	Сенсор № 1036; Кейс № 6596;	ftp://ftp.cloud.gcm/traffic/1036/1626422954_2021_07_16____11_09_14_432242.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626421706_2021_07_16____10_48_26_717791.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626421683_2021_07_16____10_48_03_166000.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626426936_2021_07_16____12_15_36_596853.pcap
2021-07-16 14:30:02	35511	Сенсор № 1017; Кейс № 6597;	ftp://ftp.cloud.gcm/traffic/1017/1626427381_2021_07_16____12_23_01_348036.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626427195_2021_07_16____12_19_55_509780.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626426635_2021_07_16____12_10_35_831920.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626426969_2021_07_16____12_16_09_906870.pcap
2021-07-16 14:30:03	35512	Сенсор № 1017; Кейс № 6598;	ftp://ftp.cloud.gcm/traffic/1017/1626422951_2021_07_16____11_09_11_971618.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626419969_2021_07_16____10_19_29_534828.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626426619_2021_07_16____12_10_19_604030.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626426517_2021_07_16____12_08_37_252846.pcap , ftp://ftp.cloud.gcm/traffic/1017/1626433772_2021_07_16____14_09_32_655209.pcap
2021-07-16 15:30:02	35513	Сенсор № 1070; Кейс № 6599; Воздействие так же направлено на следующие адреса: 62.33.223.106, 62.33.223.115, 62.33.223.109	ftp://ftp.cloud.gcm/traffic/1070/1626422426_2021_07_16____11_00_26_344027.pcap
2021-07-16 15:30:04	35514	Сенсор № 1036; Кейс № 6600; Воздействие так же направлено на следующие адреса: 77.243.12.233	ftp://ftp.cloud.gcm/traffic/1036/1626436313_2021_07_16____14_51_53_681834.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626433615_2021_07_16____14_06_55_563154.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626427324_2021_07_16____12_22_04_026089.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626427156_2021_07_16____12_19_16_525116.pcap , ftp://ftp.cloud.gcm/traffic/1036/1626422850_2021_07_16____11_07_30_764934.pcap
2021-07-16 15:30:04	35515	Сенсор № 1037; Кейс № 6601;	ftp://ftp.cloud.gcm/traffic/1037/1626422970_2021_07_16____11_09_30_899042.pcap , ftp://ftp.cloud.gcm/traffic/1037/1626422866_2021_07_16____11_07_46_063847.pcap
2021-07-16 15:30:05	35516	Сенсор № 1134; Кейс № 6602;	ftp://ftp.cloud.gcm/traffic/1134/1626426028_2021_07_16____12_00_28_061745.pcap
2021-07-16 15:30:05	35517	Сенсор № 1071; Кейс № 6603;	ftp://ftp.cloud.gcm/traffic/1071/1626437894_2021_07_16____15_18_14_221499.pcap
2021-07-16 15:30:05	35518	Сенсор № 1017; Кейс № 6604;	ftp://ftp.cloud.gcm/traffic/1017/1626426665_2021_07_16____12_11_05_573574.pcap
2021-07-16 15:30:06	35519	Сенсор № 1036; Кейс № 6605;	ftp://ftp.cloud.gcm/traffic/1036/1626438416_2021_07_16____15_26_56_276257.pcap
2021-07-16 16:30:03	35520	Сенсор № 1072; Кейс № 6607; Воздействие так же направлено на следующие адреса: 91.201.209.252, 91.201.209.243, 91.201.209.253, 91.201.209.249, 91.201.209.251, 91.201.209.242, 91.201.209.245	ftp://ftp.cloud.gcm/traffic/1072/1626422048_2021_07_16____10_54_08_531049.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626438257_2021_07_16____15_24_17_519049.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626423563_2021_07_16____11_19_23_802144.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626422050_2021_07_16____10_54_10_618250.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626421675_2021_07_16____10_47_55_167956.pcap
2021-07-16 16:30:06	35521	Сенсор № 1072; Кейс № 6608; Воздействие так же направлено на следующие адреса: 91.201.209.253, 91.201.209.242, 91.201.209.251, 91.201.209.249, 91.201.209.243, 91.201.209.245, 91.201.209.252	ftp://ftp.cloud.gcm/traffic/1072/1626426624_2021_07_16____12_10_24_648491.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626426933_2021_07_16____12_15_33_958179.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626421668_2021_07_16____10_47_48_133850.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626426621_2021_07_16____12_10_21_750126.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626434743_2021_07_16____14_25_43_964980.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626423566_2021_07_16____11_19_26_202013.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626426938_2021_07_16____12_15_38_867089.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626422943_2021_07_16____11_09_03_371660.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626423496_2021_07_16____11_18_16_829101.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626438657_2021_07_16____15_30_57_909420.pcap , ftp://ftp.cloud.gcm/traffic/1072/1626422853_2021_07_16____11_07_33_347295.pcap
