дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-11-01 07:00:03	37855	Сенсор № 1072; Кейс № 11556; Воздействие так же направлено на следующие адреса: 91.201.209.252, 91.201.209.243, 91.201.209.253, 91.201.209.242, 91.201.209.250	ftp://ftp.cloud.gcm/traffic/1072/1635559212_2021_10_30____05_00_12_781728.pcap
2021-11-01 07:00:04	37856	Сенсор № 1072; Кейс № 11557; Воздействие так же направлено на следующие адреса: 91.201.209.243, 91.201.209.242, 91.201.209.250, 91.201.209.252, 91.201.209.251	ftp://ftp.cloud.gcm/traffic/1072/1635521734_2021_10_29____18_35_34_008311.pcap
2021-11-01 07:00:09	37857	Сенсор № 1070; Кейс № 11560;	ftp://ftp.cloud.gcm/traffic/1070/1635534007_2021_10_29____22_00_07_531775.pcap
2021-11-01 07:00:09	37858	Сенсор № 1070; Кейс № 11561;	ftp://ftp.cloud.gcm/traffic/1070/1635531861_2021_10_29____21_24_21_807736.pcap
2021-11-01 07:00:09	37859	Сенсор № 1094; Кейс № 11562;	ftp://ftp.cloud.gcm/traffic/1094/1635485219_2021_10_29____08_26_59_299377.pcap
2021-11-01 07:00:11	37860	Сенсор № 1024сенсор № 1038сенсор № 1030; Кейс № 11549; Воздействие так же направлено на следующие адреса: 195.98.94.180, 46.61.209.188	ftp://ftp.cloud.gcm/traffic/1030/1635498978_2021_10_29____12_16_18_240067.pcap , ftp://ftp.cloud.gcm/traffic/1024/1635504933_2021_10_29____13_55_33_802061.pcap , ftp://ftp.cloud.gcm/traffic/1038/1635512496_2021_10_29____16_01_36_426272.pcap
2021-11-01 07:00:11	37861	Сенсор № 1065; Кейс № 11563;	ftp://ftp.cloud.gcm/traffic/1065/1635501392_2021_10_29____12_56_32_803218.pcap
2021-11-01 07:00:12	37862	Сенсор № 1036; Кейс № 11538;	ftp://ftp.cloud.gcm/traffic/1036/1635488350_2021_10_29____09_19_10_352878.pcap
2021-11-01 07:00:12	37863	Сенсор № 1106; Кейс № 11543; Воздействие так же направлено на следующие адреса: 212.22.95.34	ftp://ftp.cloud.gcm/traffic/1106/1635500431_2021_10_29____12_40_31_766816.pcap
2021-11-01 07:00:12	37864	Сенсор № 1054; Кейс № 11548;	ftp://ftp.cloud.gcm/traffic/1054/1635491920_2021_10_29____10_18_40_591025.pcap
