дата_обработки	№_карточки	№_сенсора_и_№_кейса	файлы_на_FTP
2021-11-02 07:00:02	37964	Сенсор № 1038; Кейс № 11664;	ftp://ftp.cloud.gcm/traffic/1038/1635736317_2021_11_01____06_11_57_256936.pcap
2021-11-02 07:00:02	37965	Сенсор № 1059; Кейс № 11665;	ftp://ftp.cloud.gcm/traffic/1059/1635779092_2021_11_01____18_04_52_560845.pcap
2021-11-02 07:00:03	37966	Сенсор № 1017; Кейс № 11667;	ftp://ftp.cloud.gcm/traffic/1017/1635778318_2021_11_01____17_51_58_112177.pcap
2021-11-02 07:00:03	37967	Сенсор № 1073; Кейс № 11668;	ftp://ftp.cloud.gcm/traffic/1073/1635784052_2021_11_01____19_27_32_450248.pcap
2021-11-02 07:00:04	37968	Сенсор № 1059; Кейс № 11666;	ftp://ftp.cloud.gcm/traffic/1059/1635778915_2021_11_01____18_01_55_765660.pcap
2021-11-02 07:00:05	37969	Сенсор № 1059; Кейс № 11670;	ftp://ftp.cloud.gcm/traffic/1059/1635787753_2021_11_01____20_29_13_090913.pcap
2021-11-02 07:00:05	37970	Сенсор № 1133; Кейс № 11671; Воздействие так же направлено на следующие адреса: 172.20.212.81	ftp://ftp.cloud.gcm/traffic/1133/1635778391_2021_11_01____17_53_11_808975.pcap
2021-11-02 07:00:06	37971	Сенсор № 1038; Кейс № 11672;	ftp://ftp.cloud.gcm/traffic/1038/1635778366_2021_11_01____17_52_46_846302.pcap
2021-11-02 07:00:07	37972	Сенсор № 1038; Кейс № 11673;	ftp://ftp.cloud.gcm/traffic/1038/1635785567_2021_11_01____19_52_47_085970.pcap
2021-11-02 07:00:07	37973	Сенсор № 1038; Кейс № 11674;	ftp://ftp.cloud.gcm/traffic/1038/1635724811_2021_11_01____03_00_11_748741.pcap
2021-11-02 07:00:07	37974	Сенсор № 1072; Кейс № 11675;	ftp://ftp.cloud.gcm/traffic/1072/1635778753_2021_11_01____17_59_13_509896.pcap
2021-11-02 07:00:09	37975	Сенсор № 1095; Кейс № 11678;	ftp://ftp.cloud.gcm/traffic/1095/1635793255_2021_11_01____22_00_55_746671.pcap
2021-11-02 07:00:09	37976	Сенсор № 1028; Кейс № 11679;	ftp://ftp.cloud.gcm/traffic/1028/1635793952_2021_11_01____22_12_32_996201.pcap
2021-11-02 07:00:10	37977	Сенсор № 1036; Кейс № 11681;	ftp://ftp.cloud.gcm/traffic/1036/1635764786_2021_11_01____14_06_26_629278.pcap
2021-11-02 07:30:02	37978	Сенсор № 1072; Кейс № 11700;	ftp://ftp.cloud.gcm/traffic/1072/1635789564_2021_11_01____20_59_24_223934.pcap
2021-11-02 07:30:02	37979	Сенсор № 1072; Кейс № 11701;	ftp://ftp.cloud.gcm/traffic/1072/1635783727_2021_11_01____19_22_07_535855.pcap
2021-11-02 07:30:03	37980	Сенсор № 1072; Кейс № 11702;	ftp://ftp.cloud.gcm/traffic/1072/1635784973_2021_11_01____19_42_53_335042.pcap
2021-11-02 08:00:03	37981	Сенсор № 1016; Кейс № 11704;	ftp://ftp.cloud.gcm/traffic/1016/1635745066_2021_11_01____08_37_46_254778.pcap
